timestamp,acc_x,acc_y,acc_z,w_x,w_y,w_z,comp_x,comp_y,comp_z
0.448,0.0,0.0,14.859277760431914,0.0,0.0,0.0,0.0,1.0,0.0
0.464,0.0,0.0,14.824621550138001,0.0,0.0,0.0,0.0,1.0,0.0
0.48,0.0,0.0,14.745272319192827,0.0,0.0,0.0,0.0,1.0,0.0
0.496,0.0,0.0,14.804004149225905,0.0,0.0,0.0,0.0,1.0,0.0
0.512,0.0,0.0,14.817235369681027,0.0,0.0,0.0,0.0,1.0,0.0
0.528,0.0,0.0,11.05029506489516,0.0,0.0,0.0,0.0,1.0,0.0
0.544,0.0,0.0,9.743388054895798,0.0,0.0,0.0,0.0,1.0,0.0
0.56,0.0,0.0,9.811070670481461,0.0,0.0,0.0,0.0,1.0,0.0
0.5760000000000001,0.0,0.0,9.786046359749918,0.0,0.0,0.0,0.0,1.0,0.0
0.592,0.0,0.0,7.1441440858392085,0.0,0.0,0.0,0.0,1.0,0.0
0.608,0.0,0.0,6.82403212009341,0.0,0.0,0.0,0.0,1.0,0.0
0.624,0.0,0.0,7.076257429219665,0.0,0.0,0.0,0.0,1.0,0.0
0.64,0.0,0.0,7.020095438054462,0.0,0.0,0.0,0.0,1.0,0.0
0.656,0.0,0.0,7.114263795992426,0.0,0.0,0.0,0.0,1.0,0.0
0.672,0.0,0.0,7.161028636179652,0.0,0.0,0.0,0.0,1.0,0.0
0.6880000000000001,0.0,0.0,7.192643929393129,0.0,0.0,0.0,0.0,1.0,0.0
0.704,0.0,0.0,7.288363756468072,0.0,0.0,0.0,0.0,1.0,0.0
0.72,0.0,0.0,7.304760805345852,0.0,0.0,0.0,0.0,1.0,0.0
0.736,0.0,0.0,7.356078155150769,0.0,0.0,0.0,0.0,1.0,0.0
0.752,0.0,0.0,7.436740678492191,0.0,0.0,0.0,0.0,1.0,0.0
0.768,0.0,0.0,7.438723312182202,0.0,0.0,0.0,0.0,1.0,0.0
0.784,0.0,0.0,7.438278358959164,0.0,0.0,0.0,0.0,1.0,0.0
0.8,0.0,0.0,7.529421083361866,0.0,0.0,0.0,0.0,1.0,0.0
0.8160000000000001,0.0,0.0,7.61944787639974,0.0,0.0,0.0,0.0,1.0,0.0
0.8320000000000001,0.0,0.0,7.646045716938036,0.0,0.0,0.0,0.0,1.0,0.0
0.848,0.0,0.0,7.660444749881888,0.0,0.0,0.0,0.0,1.0,0.0
0.864,0.0,0.0,7.664583445105031,0.0,0.0,0.0,0.0,1.0,0.0
0.88,0.0,0.0,7.794035435416979,0.0,0.0,0.0,0.0,1.0,0.0
0.896,0.0,0.0,7.799182329828211,0.0,0.0,0.0,0.0,1.0,0.0
0.912,0.0,0.0,7.875082293922821,0.0,0.0,0.0,0.0,1.0,0.0
0.928,0.0,0.0,7.868600534184222,0.0,0.0,0.0,0.0,1.0,0.0
0.9440000000000001,0.0,0.0,7.95630578822618,0.0,0.0,0.0,0.0,1.0,0.0
0.96,0.0,0.0,7.946282396260618,0.0,0.0,0.0,0.0,1.0,0.0
0.976,0.0,0.0,8.007186491633677,0.0,0.0,0.0,0.0,1.0,0.0
0.992,0.0,0.0,8.017398041266508,0.0,0.0,0.0,0.0,1.0,0.0
1.008,0.0,0.0,8.038718518067528,0.0,0.0,0.0,0.0,1.0,0.0
1.024,0.0,0.0,8.107647241102104,0.0,0.0,0.0,0.0,1.0,0.0
1.04,0.0,0.0,8.117025036923716,0.0,0.0,0.0,0.0,1.0,0.0
1.056,0.0,0.0,8.179339319626806,0.0,0.0,0.0,0.0,1.0,0.0
1.072,0.0,0.0,8.215353358995891,0.0,0.0,0.0,0.0,1.0,0.0
1.088,0.0,0.0,8.291895405469441,0.0,0.0,0.0,0.0,1.0,0.0
1.104,0.0,0.0,8.270258734577942,0.0,0.0,0.0,0.0,1.0,0.0
1.12,0.0,0.0,8.33261924707976,0.0,0.0,0.0,0.0,1.0,0.0
1.1360000000000001,0.0,0.0,8.413964276954845,0.0,0.0,0.0,0.0,1.0,0.0
1.1520000000000001,0.0,0.0,8.348856175716843,0.0,0.0,0.0,0.0,1.0,0.0
1.168,0.0,0.0,8.361539785620039,0.0,0.0,0.0,0.0,1.0,0.0
1.184,0.0,0.0,8.473182639459523,0.0,0.0,0.0,0.0,1.0,0.0
1.2,0.0,0.0,8.489492984825725,0.0,0.0,0.0,0.0,1.0,0.0
1.216,0.0,0.0,8.464889665892954,0.0,0.0,0.0,0.0,1.0,0.0
1.232,0.0,0.0,8.498423037612714,0.0,0.0,0.0,0.0,1.0,0.0
1.248,0.0,0.0,8.612760650185761,0.0,0.0,0.0,0.0,1.0,0.0
1.264,0.0,0.0,8.58811860472247,0.0,0.0,0.0,0.0,1.0,0.0
1.28,0.0,0.0,8.551649102630746,0.0,0.0,0.0,0.0,1.0,0.0
1.296,0.0,0.0,8.598117675329155,0.0,0.0,0.0,0.0,1.0,0.0
1.312,0.0,0.0,8.66451382854918,0.0,0.0,0.0,0.0,1.0,0.0
1.328,0.0,0.0,8.714030699075796,0.0,0.0,0.0,0.0,1.0,0.0
1.344,0.0,0.0,8.651619853435625,0.0,0.0,0.0,0.0,1.0,0.0
1.36,0.0,0.0,8.6984205533818,0.0,0.0,0.0,0.0,1.0,0.0
1.3760000000000001,0.0,0.0,8.713757754189215,0.0,0.0,0.0,0.0,1.0,0.0
1.3920000000000001,0.0,0.0,8.763892477936057,0.0,0.0,0.0,0.0,1.0,0.0
1.408,0.0,0.0,8.790083549064404,0.0,0.0,0.0,0.0,1.0,0.0
1.424,0.0,0.0,8.8306574859953,0.0,0.0,0.0,0.0,1.0,0.0
1.44,0.0,0.0,8.791869929178002,0.0,0.0,0.0,0.0,1.0,0.0
1.456,0.0,0.0,8.833309806921658,0.0,0.0,0.0,0.0,1.0,0.0
1.472,0.0,0.0,8.821470820568134,0.0,0.0,0.0,0.0,1.0,0.0
1.488,0.0,0.0,8.811558927072749,0.0,0.0,0.0,0.0,1.0,0.0
1.504,0.0,0.0,8.808152059987343,0.0,0.0,0.0,0.0,1.0,0.0
1.52,0.0,0.0,8.892644813619354,0.0,0.0,0.0,0.0,1.0,0.0
1.536,0.0,0.0,8.902410255956475,0.0,0.0,0.0,0.0,1.0,0.0
1.552,0.0,0.0,8.983286471212192,0.0,0.0,0.0,0.0,1.0,0.0
1.568,0.0,0.0,8.968905627134506,0.0,0.0,0.0,0.0,1.0,0.0
1.584,0.0,0.0,8.94280990153566,0.0,0.0,0.0,0.0,1.0,0.0
1.6,0.0,0.0,9.032229990082374,0.0,0.0,0.0,0.0,1.0,0.0
1.616,0.0,0.0,8.974839789165829,0.0,0.0,0.0,0.0,1.0,0.0
1.6320000000000001,0.0,0.0,9.04076442817806,0.0,0.0,0.0,0.0,1.0,0.0
1.6480000000000001,0.0,0.0,9.03178825934395,0.0,0.0,0.0,0.0,1.0,0.0
1.6640000000000001,0.0,0.0,9.036062619242806,0.0,0.0,0.0,0.0,1.0,0.0
1.68,0.0,0.0,9.036474136903859,0.0,0.0,0.0,0.0,1.0,0.0
1.696,0.0,0.0,9.119462229811353,0.0,0.0,0.0,0.0,1.0,0.0
1.712,0.0,0.0,9.044881564235332,0.0,0.0,0.0,0.0,1.0,0.0
1.728,0.0,0.0,9.075541280928373,0.0,0.0,0.0,0.0,1.0,0.0
1.744,0.0,0.0,9.140991254115372,0.0,0.0,0.0,0.0,1.0,0.0
1.76,0.0,0.0,9.122689606885077,0.0,0.0,0.0,0.0,1.0,0.0
1.776,0.0,0.0,9.168452847206716,0.0,0.0,0.0,0.0,1.0,0.0
1.792,0.0,0.0,9.10483285743156,0.0,0.0,0.0,0.0,1.0,0.0
1.808,0.0,0.0,9.141171647695932,0.0,0.0,0.0,0.0,1.0,0.0
1.824,0.0,0.0,9.142416870236298,0.0,0.0,0.0,0.0,1.0,0.0
1.84,0.0,0.0,9.159310270137658,0.0,0.0,0.0,0.0,1.0,0.0
1.856,0.0,0.0,9.202398053170217,0.0,0.0,0.0,0.0,1.0,0.0
1.872,0.0,0.0,9.243674930839349,0.0,0.0,0.0,0.0,1.0,0.0
1.8880000000000001,0.0,0.0,9.220638074323507,0.0,0.0,0.0,0.0,1.0,0.0
1.9040000000000001,0.0,0.0,9.281297592199182,0.0,0.0,0.0,0.0,1.0,0.0
1.92,0.0,0.0,9.257961097025545,0.0,0.0,0.0,0.0,1.0,0.0
1.936,0.0,0.0,9.320310893070298,0.0,0.0,0.0,0.0,1.0,0.0
1.952,0.0,0.0,9.310252054385389,0.0,0.0,0.0,0.0,1.0,0.0
1.968,0.0,0.0,9.296800942393252,0.0,0.0,0.0,0.0,1.0,0.0
1.984,0.0,0.0,9.312577445601422,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,9.339548812605395,0.0,0.0,0.0,0.0,1.0,0.0
2.016,0.0,0.0,9.336937821094555,0.0,0.0,0.0,0.0,1.0,0.0
2.032,0.0,0.0,9.36795663087379,0.0,0.0,0.0,0.0,1.0,0.0
2.048,0.0,0.0,9.296973683874134,0.0,0.0,0.0,0.0,1.0,0.0
2.064,0.0,0.0,9.299948411468398,0.0,0.0,0.0,0.0,1.0,0.0
2.08,0.0,0.0,9.378051313499581,0.0,0.0,0.0,0.0,1.0,0.0
2.096,0.0,0.0,9.345595024328311,0.0,0.0,0.0,0.0,1.0,0.0
2.112,0.0,0.0,9.345414664084121,0.0,0.0,0.0,0.0,1.0,0.0
2.128,0.0,0.0,9.441894705314208,0.0,0.0,0.0,0.0,1.0,0.0
2.144,0.0,0.0,9.40910563465124,0.0,0.0,0.0,0.0,1.0,0.0
2.16,0.0,0.0,9.40247807148002,0.0,0.0,0.0,0.0,1.0,0.0
2.176,0.0,0.0,9.45085160625587,0.0,0.0,0.0,0.0,1.0,0.0
2.192,0.0,0.0,9.421593634272712,0.0,0.0,0.0,0.0,1.0,0.0
2.208,0.0,0.0,9.385405791373852,0.0,0.0,0.0,0.0,1.0,0.0
2.224,0.0,0.0,9.38357819868095,0.0,0.0,0.0,0.0,1.0,0.0
2.24,0.0,0.0,9.414940626203752,0.0,0.0,0.0,0.0,1.0,0.0
2.2560000000000002,0.0,0.0,9.474940051007225,0.0,0.0,0.0,0.0,1.0,0.0
2.2720000000000002,0.0,0.0,9.41810076513814,0.0,0.0,0.0,0.0,1.0,0.0
2.2880000000000003,0.0,0.0,9.468405842118996,0.0,0.0,0.0,0.0,1.0,0.0
2.3040000000000003,0.0,0.0,9.467497441765271,0.0,0.0,0.0,0.0,1.0,0.0
2.32,0.0,0.0,9.48247045766164,0.0,0.0,0.0,0.0,1.0,0.0
2.336,0.0,0.0,9.392694673374619,0.0,0.0,0.0,0.0,1.0,0.0
2.352,0.0,0.0,9.423447412406375,0.0,0.0,0.0,0.0,1.0,0.0
2.368,0.0,0.0,9.51496510896322,0.0,0.0,0.0,0.0,1.0,0.0
2.384,0.0,0.0,9.497464058984178,0.0,0.0,0.0,0.0,1.0,0.0
2.4,0.0,0.0,9.520799312877633,0.0,0.0,0.0,0.0,1.0,0.0
2.416,0.0,0.0,9.478683305235277,0.0,0.0,0.0,0.0,1.0,0.0
2.432,0.0,0.0,9.595360065147887,0.0,0.0,0.0,0.0,1.0,0.0
2.448,0.0,0.0,9.529108381329571,0.0,0.0,0.0,0.0,1.0,0.0
2.464,0.0,0.0,9.489507267485179,0.0,0.0,0.0,0.0,1.0,0.0
2.48,0.0,0.0,9.514438636627935,0.0,0.0,0.0,0.0,1.0,0.0
2.496,0.0,0.0,9.472901882592781,0.0,0.0,0.0,0.0,1.0,0.0
2.512,0.0,0.0,9.527482838800461,0.0,0.0,0.0,0.0,1.0,0.0
2.528,0.0,0.0,9.575352222292743,0.0,0.0,0.0,0.0,1.0,0.0
2.544,0.0,0.0,9.629018390397977,0.0,0.0,0.0,0.0,1.0,0.0
2.56,0.0,0.0,9.510619698007657,0.0,0.0,0.0,0.0,1.0,0.0
2.576,0.0,0.0,9.544522644687058,0.0,0.0,0.0,0.0,1.0,0.0
2.592,0.0,0.0,9.51751837313192,0.0,0.0,0.0,0.0,1.0,0.0
2.608,4.994818122735525,0.0,9.613287834219962,0.0,0.0,0.0,0.0,1.0,0.0
2.624,5.015398371802073,0.0,9.521980365215807,0.0,0.0,0.0,0.0,1.0,0.0
2.64,4.972958996879081,0.0,9.578727249315264,0.0,0.0,0.0,0.0,1.0,0.0
2.656,5.012442131808886,0.0,9.610671907014158,0.0,0.0,0.0,0.0,1.0,0.0
2.672,5.0466203182123595,0.0,9.660135210606358,0.0,0.0,0.0,0.0,1.0,0.0
2.688,4.965045680203727,0.0,9.605267977769923,0.0,0.0,0.0,0.0,1.0,0.0
2.704,5.000633946732245,0.0,9.593382453545976,0.0,0.0,0.0,0.0,1.0,0.0
2.72,4.987516700121706,0.0,9.633369197543159,0.0,0.0,0.0,0.0,1.0,0.0
2.736,4.971545264962299,0.0,9.621911147611414,0.0,0.0,0.0,0.0,1.0,0.0
2.7520000000000002,5.003655180049805,0.0,9.573597504420725,0.0,0.0,0.0,0.0,1.0,0.0
2.7680000000000002,4.982667415562724,0.0,9.645513694719412,0.0,0.0,0.0,0.0,1.0,0.0
2.7840000000000003,5.001435834468564,0.0,9.658128652887523,0.0,0.0,0.0,0.0,1.0,0.0
2.8000000000000003,4.996721232355426,0.0,9.617577841486996,0.0,0.0,0.0,0.0,1.0,0.0
2.816,4.997727060923592,0.0,9.694201116719876,0.0,0.0,0.0,0.0,1.0,0.0
2.832,5.008313388685356,0.0,9.666752652308027,0.0,0.0,0.0,0.0,1.0,0.0
2.848,5.010270183231542,0.0,9.567512330091947,0.0,0.0,0.0,0.0,1.0,0.0
2.864,4.981616756047761,0.0,9.685051124759276,0.0,0.0,0.0,0.0,1.0,0.0
2.88,4.979167511016772,0.0,9.624370217209954,0.0,0.0,0.0,0.0,1.0,0.0
2.896,5.026119883642353,0.0,9.637637814753436,0.0,0.0,0.0,0.0,1.0,0.0
2.912,4.979134067395648,0.0,9.649387254512732,0.0,0.0,0.0,0.0,1.0,0.0
2.928,5.018654156175089,0.0,9.656472829451058,0.0,0.0,0.0,0.0,1.0,0.0
2.944,4.976261049777004,0.0,9.618892515051352,0.0,0.0,0.0,0.0,1.0,0.0
2.96,4.988228264004292,0.0,9.634261653302485,0.0,0.0,0.0,0.0,1.0,0.0
2.976,4.991718089790677,0.0,9.682044479401814,0.0,0.0,0.0,0.0,1.0,0.0
2.992,5.014913231458091,0.0,9.615182715915205,0.0,0.0,0.0,0.0,1.0,0.0
3.008,4.989028896885239,0.0,9.697102565172637,0.0,0.0,0.0,0.0,1.0,0.0
3.024,5.034537783490875,0.0,9.601154527230358,0.0,0.0,0.0,0.0,1.0,0.0
3.04,5.0168635929998855,0.0,9.762643844142378,0.0,0.0,0.0,0.0,1.0,0.0
3.056,5.001304531766353,0.0,9.68654252057683,0.0,0.0,0.0,0.0,1.0,0.0
3.072,4.990342285683134,0.0,9.709433043301075,0.0,0.0,0.0,0.0,1.0,0.0
3.088,4.995956568859436,0.0,9.680074450146739,0.0,0.0,0.0,0.0,1.0,0.0
3.104,1.2513857259356622,0.0,9.672090817757033,0.0,0.0,0.0,0.0,1.0,0.0
3.12,0.0,0.0,9.664665749304747,0.0,0.0,0.0,0.0,1.0,0.0
3.136,0.0,0.0,9.748817558143259,0.0,0.0,0.0,0.0,1.0,0.0
3.152,0.0,0.0,9.735209580192633,0.0,0.0,0.0,0.0,1.0,0.0
3.168,0.0,0.0,9.650286275669263,0.0,0.0,0.0,0.0,1.0,0.0
3.184,0.0,0.0,9.695642839038552,0.0,0.0,0.0,0.0,1.0,0.0
3.2,0.0,0.0,9.660539714098382,0.0,0.0,0.0,0.0,1.0,0.0
3.216,0.0,0.0,9.744592609884258,0.0,0.0,0.0,0.0,1.0,0.0
3.232,0.0,0.0,9.784756771908475,0.0,0.0,0.0,0.0,1.0,0.0
3.248,0.0,0.0,9.68704273366955,0.0,0.0,0.0,0.0,1.0,0.0
3.2640000000000002,0.0,0.0,9.75671241859813,0.0,0.0,0.0,0.0,1.0,0.0
3.2800000000000002,0.0,0.0,9.638468974040952,0.0,0.0,0.0,0.0,1.0,0.0
3.2960000000000003,0.0,0.0,9.63676072668666,0.0,0.0,0.0,0.0,1.0,0.0
3.3120000000000003,0.0,0.0,9.73516861240414,0.0,0.0,0.0,0.0,1.0,0.0
3.3280000000000003,0.0,0.0,9.699839894208273,0.0,0.0,0.0,0.0,1.0,0.0
3.344,0.0,0.0,9.661229465590065,0.0,0.0,0.0,0.0,1.0,0.0
3.36,0.0,0.0,9.805078293657086,0.0,0.0,0.0,0.0,1.0,0.0
3.376,0.0,0.0,9.712235379921685,0.0,0.0,0.0,0.0,1.0,0.0
3.392,0.0,0.0,9.716744149698542,0.0,0.0,0.0,0.0,1.0,0.0
3.408,0.0,0.0,9.716175264773394,0.0,0.0,0.0,0.0,1.0,0.0
3.424,0.0,0.0,9.702512975544359,0.0,0.0,0.0,0.0,1.0,0.0
3.44,0.0,0.0,9.813742454637579,0.0,0.0,0.0,0.0,1.0,0.0
3.456,0.0,0.0,9.735173130177161,0.0,0.0,0.0,0.0,1.0,0.0
3.472,0.0,0.0,9.802966149616292,0.0,0.0,0.0,0.0,1.0,0.0
3.488,0.0,0.0,9.664357811286658,0.0,0.0,0.0,0.0,1.0,0.0
3.504,0.0,0.0,9.77868530149075,0.0,0.0,0.0,0.0,1.0,0.0
3.52,0.0,0.0,9.733361753948293,0.0,0.0,0.0,0.0,1.0,0.0
3.536,0.0,0.0,9.788597984040663,0.0,0.0,0.0,0.0,1.0,0.0
3.552,0.0,0.0,9.735579204679786,0.0,0.0,0.0,0.0,1.0,0.0
3.568,0.0,0.0,9.70336785166543,0.0,0.0,0.0,0.0,1.0,0.0
3.584,0.0,0.0,9.768726940558517,0.0,0.0,0.0,0.0,1.0,0.0
3.6,0.0,0.0,9.756414257779493,0.0,0.0,0.0,0.0,1.0,0.0
3.616,0.0,0.0,9.744858770056252,0.0,0.0,0.0,0.0,1.0,0.0
3.632,0.0,0.0,9.77557544284106,0.0,0.0,0.0,0.0,1.0,0.0
3.648,0.0,0.0,9.75307964020605,0.0,0.0,0.0,0.0,1.0,0.0
3.664,0.0,0.0,9.71213236931019,0.0,0.0,0.0,0.0,1.0,0.0
3.68,0.0,0.0,9.707775488519616,0.0,0.0,0.0,0.0,1.0,0.0
3.696,0.0,0.0,9.694049540772083,0.0,0.0,0.0,0.0,1.0,0.0
3.712,0.0,0.0,9.68440002421198,0.0,0.0,0.0,0.0,1.0,0.0
3.728,0.0,0.0,9.779056991813855,0.0,0.0,0.0,0.0,1.0,0.0
3.744,0.0,0.0,9.747526855199155,0.0,0.0,0.0,0.0,1.0,0.0
3.7600000000000002,0.0,0.0,9.829357094858203,0.0,0.0,0.0,0.0,1.0,0.0
3.7760000000000002,0.0,0.0,9.757073189753736,0.0,0.0,0.0,0.0,1.0,0.0
3.7920000000000003,0.0,0.0,9.843492062693366,0.0,0.0,0.0,0.0,1.0,0.0
3.8080000000000003,0.0,0.0,9.755490626514376,0.0,0.0,0.0,0.0,1.0,0.0
3.8240000000000003,0.0,0.0,9.739059198571752,0.0,0.0,0.0,0.0,1.0,0.0
3.84,0.0,0.0,9.792734838102833,0.0,0.0,0.0,0.0,1.0,0.0
3.856,0.0,0.0,9.759121002798345,0.0,0.0,0.0,0.0,1.0,0.0
3.872,0.0,0.0,9.835702450618795,0.0,0.0,0.0,0.0,1.0,0.0
3.888,0.0,0.0,9.696472288943628,0.0,0.0,0.0,0.0,1.0,0.0
3.904,0.0,0.0,9.756128191266548,0.0,0.0,0.0,0.0,1.0,0.0
3.92,0.0,0.0,9.789914388253404,0.0,0.0,0.0,0.0,1.0,0.0
3.936,0.0,0.0,9.7285450408297,0.0,0.0,0.0,0.0,1.0,0.0
3.952,0.0,0.0,9.822776747909488,0.0,0.0,0.0,0.0,1.0,0.0
3.968,0.0,0.0,9.750646270431504,0.0,0.0,0.0,0.0,1.0,0.0
3.984,0.0,0.0,9.758986418664714,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.0,0.0,9.788610429173708,0.0,0.0,0.0,0.0,1.0,0.0
4.016,0.0,0.0,9.843680673346142,0.0,0.0,0.0,0.0,1.0,0.0
4.032,0.0,0.0,9.77476850724538,0.0,0.0,0.0,0.0,1.0,0.0
4.048,0.0,0.0,9.83953197397677,0.0,0.0,0.0,0.0,1.0,0.0
4.064,0.0,0.0,9.706193959533152,0.0,0.0,0.0,0.0,1.0,0.0
4.08,0.0,0.0,9.701407277592812,0.0,0.0,0.0,0.0,1.0,0.0
4.096,0.0,0.0,9.721660813884442,0.0,0.0,0.0,0.0,1.0,0.0
4.112,0.0,0.0,9.782020184093527,0.0,0.0,0.0,0.0,1.0,0.0
4.128,0.0,0.0,9.717871853923095,0.0,0.0,0.0,0.0,1.0,0.0
4.144,0.0,0.0,9.757990461477956,0.0,0.0,0.0,0.0,1.0,0.0
4.16,0.0,0.0,9.759003663524874,0.0,0.0,0.0,0.0,1.0,0.0
4.176,0.0,0.0,9.804603041969093,0.0,0.0,0.0,0.0,1.0,0.0
4.192,-1.6367184977555063,0.0,9.814758687618896,0.0,0.0,0.0,0.0,1.0,0.0
4.208,-3.8341980943798206,0.0,9.833958003241953,0.0,0.0,0.0,0.0,1.0,0.0
4.224,-2.905313324342919,0.0,9.75535738771486,0.0,0.0,0.0,0.0,1.0,0.0
4.24,-3.162498207962535,0.0,9.81707424635725,0.0,0.0,0.0,0.0,1.0,0.0
4.256,-2.9712596066071124,0.0,9.753819996573656,0.0,0.0,0.0,0.0,1.0,0.0
4.272,-2.9615923506943345,0.0,9.76872867922089,0.0,0.0,0.0,0.0,1.0,0.0
4.288,-2.8868264868068976,0.0,9.751037409202686,0.0,0.0,0.0,0.0,1.0,0.0
4.304,-2.826385706051342,0.0,9.818066794448455,0.0,0.0,0.0,0.0,1.0,0.0
4.32,-2.767297056224235,0.0,9.830186857923898,0.0,0.0,0.0,0.0,1.0,0.0
4.336,-2.7220263835216194,0.0,9.746346812738858,0.0,0.0,0.0,0.0,1.0,0.0
4.352,-2.6500914636017194,0.0,9.75982773826866,0.0,0.0,0.0,0.0,1.0,0.0
4.368,-2.608651758446794,0.0,9.769533512548282,0.0,0.0,0.0,0.0,1.0,0.0
4.384,-2.530648188395208,0.0,9.820008520174916,0.0,0.0,0.0,0.0,1.0,0.0
4.4,-2.4925430611174786,0.0,9.80615687704801,0.0,0.0,0.0,0.0,1.0,0.0
4.416,-2.4348810235289093,0.0,9.798862302533689,0.0,0.0,0.0,0.0,1.0,0.0
4.432,-2.3942318289051427,0.0,9.825929975390117,0.0,0.0,0.0,0.0,1.0,0.0
4.448,-2.333932023462802,0.0,9.835659662040568,0.0,0.0,0.0,0.0,1.0,0.0
4.464,-2.272355676619149,0.0,9.766835764946945,0.0,0.0,0.0,0.0,1.0,0.0
4.48,-2.242770645693181,0.0,9.753091360070364,0.0,0.0,0.0,0.0,1.0,0.0
4.496,-2.2126683059737027,0.0,9.810449672946412,0.0,0.0,0.0,0.0,1.0,0.0
4.5120000000000005,-2.1539284824918554,0.0,9.799555306047688,0.0,0.0,0.0,0.0,1.0,0.0
4.5280000000000005,-2.105345814165941,0.0,9.798499026030292,0.0,0.0,0.0,0.0,1.0,0.0
4.5440000000000005,-2.0623192105684494,0.0,9.86784667043689,0.0,0.0,0.0,0.0,1.0,0.0
4.5600000000000005,-2.031068577660781,0.0,9.850821602732815,0.0,0.0,0.0,0.0,1.0,0.0
4.5760000000000005,-1.982625461325185,0.0,9.786236352721183,0.0,0.0,0.0,0.0,1.0,0.0
4.5920000000000005,-1.9343844299523159,0.0,9.769573479944295,0.0,0.0,0.0,0.0,1.0,0.0
4.6080000000000005,-1.8801335403925103,0.0,9.744959989370965,0.0,0.0,0.0,0.0,1.0,0.0
4.624,-1.8514510863632674,0.0,9.792222070063149,0.0,0.0,0.0,0.0,1.0,0.0
4.64,-1.8238996523832294,0.0,9.805764992965331,0.0,0.0,0.0,0.0,1.0,0.0
4.656,-1.7759968769174717,0.0,9.794651699985485,0.0,0.0,0.0,0.0,1.0,0.0
4.672,-1.7431162911036289,0.0,9.749039939152349,0.0,0.0,0.0,0.0,1.0,0.0
4.688,-1.7055296408897156,0.0,9.77250912262822,0.0,0.0,0.0,0.0,1.0,0.0
4.704,-1.6659466428726935,0.0,9.816430727862361,0.0,0.0,0.0,0.0,1.0,0.0
4.72,-1.646693304646305,0.0,9.821618117924533,0.0,0.0,0.0,0.0,1.0,0.0
4.736,-1.5887578780856408,0.0,9.763577383920044,0.0,0.0,0.0,0.0,1.0,0.0
4.752,-1.5789891147462807,0.0,9.811744888379131,0.0,0.0,0.0,0.0,1.0,0.0
4.768,-1.5419174178648896,0.0,9.693597490863096,0.0,0.0,0.0,0.0,1.0,0.0
4.784,-1.509091825113568,0.0,9.818469219808254,0.0,0.0,0.0,0.0,1.0,0.0
4.8,-1.4859096737887516,0.0,9.77217210105087,0.0,0.0,0.0,0.0,1.0,0.0
4.816,-1.4444874063180673,0.0,9.741010375784407,0.0,0.0,0.0,0.0,1.0,0.0
4.832,-1.4219464318026256,0.0,9.705174531085472,0.0,0.0,0.0,0.0,1.0,0.0
